Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,182.000000,183.630005,180.539993,181.490005,175.807587,662700
2022-09-13,177.589996,179.199997,172.619995,172.830002,167.418716,1005500
2022-09-14,173.509995,174.050003,168.080002,170.039993,164.716080,988500
2022-09-15,169.300003,170.580002,166.619995,167.619995,163.816940,1053400
2022-09-16,166.800003,169.559998,165.779999,166.800003,163.015564,1566500
2022-09-19,167.440002,169.679993,165.009995,168.179993,164.364227,993000
2022-09-20,166.240005,167.100006,164.240005,165.869995,162.106644,708500
2022-09-21,167.779999,169.429993,165.440002,165.500000,161.745056,606100
2022-09-22,164.779999,165.169998,162.919998,164.110001,160.386581,865000
2022-09-23,162.449997,163.490005,157.789993,160.500000,156.858490,1002200
2022-09-26,160.889999,161.800003,157.160004,157.679993,154.102463,899200
2022-09-27,159.190002,162.169998,157.830002,159.309998,155.695480,750600
2022-09-28,161.080002,164.440002,159.490005,163.320007,159.614517,673300
2022-09-29,160.860001,161.539993,158.729996,159.660004,156.037552,404500
2022-09-30,159.000000,159.199997,154.460007,156.339996,152.792862,574500
2022-10-03,157.250000,163.979996,157.220001,163.369995,159.663361,862400
2022-10-04,165.550003,168.130005,165.320007,167.830002,164.022186,721500
2022-10-05,166.270004,169.600006,164.960007,167.639999,163.836487,690300
2022-10-06,167.800003,168.610001,164.770004,165.139999,161.393204,671100
2022-10-07,163.970001,164.029999,160.100006,161.320007,157.659897,582800
2022-10-10,162.020004,166.860001,160.839996,166.250000,162.478027,719800
2022-10-11,166.410004,171.429993,165.990005,168.860001,165.028809,966500
2022-10-12,169.279999,170.789993,167.520004,169.320007,165.478378,662900
2022-10-13,166.839996,173.220001,165.979996,171.580002,167.687088,682000
2022-10-14,172.479996,173.320007,168.199997,168.570007,164.745407,552200
2022-10-17,170.699997,172.149994,169.110001,169.860001,166.006119,979900
2022-10-18,173.229996,175.559998,172.399994,174.729996,170.765625,691100
2022-10-19,171.809998,174.179993,170.179993,171.250000,167.364594,908700
2022-10-20,172.389999,173.860001,169.399994,170.279999,166.416595,551700
2022-10-21,170.589996,172.779999,169.500000,171.339996,167.452545,826300
2022-10-24,173.500000,176.669998,173.050003,176.619995,172.612747,799900
2022-10-25,177.050003,181.850006,175.139999,181.399994,177.284286,709500
2022-10-26,182.279999,183.899994,179.539993,181.809998,177.684998,573200
2022-10-27,184.389999,189.839996,183.940002,188.080002,183.812744,1141400
2022-10-28,188.190002,190.990005,186.740005,190.669998,186.343964,500500
2022-10-31,190.610001,192.809998,189.460007,189.919998,185.610992,704900
2022-11-01,191.179993,191.210007,188.380005,189.279999,184.985519,471700
2022-11-02,189.210007,194.350006,186.740005,186.889999,182.649750,1011700
2022-11-03,185.589996,186.399994,183.089996,184.240005,180.059860,865500
2022-11-04,185.990005,185.990005,178.100006,181.070007,176.961807,849600
2022-11-07,181.690002,183.449997,178.130005,183.089996,178.935944,782300
2022-11-08,184.259995,184.729996,180.089996,182.639999,178.496170,571200
2022-11-09,181.350006,182.070007,175.240005,175.350006,171.371567,927900
2022-11-10,180.800003,185.270004,180.800003,183.529999,179.365967,1009500
2022-11-11,183.289993,187.580002,180.399994,186.389999,182.161087,765200
2022-11-14,186.970001,189.740005,183.649994,183.779999,179.610306,863400
2022-11-15,184.529999,185.940002,178.330002,183.940002,179.766678,1644300
2022-11-16,155.000000,161.729996,150.350006,156.240005,152.695145,5374000
2022-11-17,153.100006,153.750000,147.479996,148.309998,144.945068,2470600
2022-11-18,149.679993,150.270004,145.589996,147.500000,144.153442,1707900
2022-11-21,147.610001,150.009995,146.369995,148.240005,144.876663,1564800
2022-11-22,149.520004,151.399994,148.500000,149.550003,146.156937,1592200
2022-11-23,149.550003,150.889999,148.949997,150.550003,147.134247,1841800
2022-11-25,150.759995,150.779999,148.350006,150.000000,146.596725,579400
2022-11-28,149.199997,152.160004,148.669998,150.619995,147.202652,1074600
2022-11-29,150.339996,150.669998,146.500000,147.929993,144.573669,1138400
2022-11-30,147.339996,151.000000,145.139999,150.990005,147.564255,1251400
2022-12-01,151.800003,152.940002,149.570007,151.300003,147.867233,931900
2022-12-02,150.080002,153.139999,147.759995,153.029999,149.557983,1320700
2022-12-05,151.789993,152.789993,147.949997,148.360001,144.993942,970200
2022-12-06,147.960007,148.970001,143.720001,145.529999,142.228134,1336700
2022-12-07,145.149994,148.139999,144.750000,146.649994,143.322708,1516900
2022-12-08,146.369995,148.529999,146.070007,146.589996,143.264084,773000
2022-12-09,145.229996,147.559998,144.919998,145.899994,142.589737,831400
2022-12-12,145.869995,146.559998,143.820007,145.929993,142.619064,868300
2022-12-13,148.850006,149.070007,144.940002,145.679993,142.374725,1110300
2022-12-14,144.990005,145.929993,141.880005,143.460007,140.205109,1311600
2022-12-15,140.860001,143.410004,140.130005,143.229996,141.459396,1063200
2022-12-16,141.440002,142.330002,138.789993,140.160004,138.427353,1603700
2022-12-19,140.750000,142.410004,140.190002,140.899994,139.158203,917400
2022-12-20,140.000000,141.490005,138.889999,139.380005,137.656998,797200
2022-12-21,140.240005,142.350006,139.199997,142.289993,140.531006,676800
2022-12-22,140.539993,142.350006,138.520004,142.080002,140.323624,715600
2022-12-23,141.899994,143.589996,141.509995,143.279999,141.508774,524500
2022-12-27,143.279999,145.080002,141.830002,145.020004,143.227280,717100
2022-12-28,144.949997,146.600006,144.330002,145.300003,143.503815,685500
2022-12-29,146.110001,146.899994,145.669998,146.309998,144.501328,719100
2022-12-30,145.550003,147.449997,145.020004,147.029999,145.212418,1004700
2023-01-03,146.160004,151.660004,146.000000,151.539993,149.666672,1307400
2023-01-04,152.729996,154.500000,150.889999,151.889999,150.012344,834200
2023-01-05,150.449997,154.440002,149.880005,153.160004,151.266647,795700
2023-01-06,153.669998,155.740005,153.330002,154.020004,152.116013,718200
2023-01-09,154.029999,155.119995,152.149994,152.259995,150.377762,781200
2023-01-10,152.000000,153.630005,151.279999,151.970001,150.091354,642700
2023-01-11,152.679993,154.869995,152.660004,153.279999,151.385162,590300
2023-01-12,152.919998,153.339996,148.899994,152.190002,150.308640,997500
2023-01-13,150.350006,152.000000,149.750000,151.029999,149.162979,832700
2023-01-17,150.220001,151.000000,147.990005,149.210007,147.365479,828800
2023-01-18,150.000000,150.970001,146.850006,146.979996,145.163040,654000
2023-01-19,146.000000,146.220001,143.149994,143.270004,141.498901,882100
2023-01-20,143.559998,147.550003,142.860001,147.490005,145.666748,950500
2023-01-23,148.300003,149.389999,146.850006,148.619995,146.782761,807300
2023-01-24,149.139999,151.910004,147.110001,147.270004,145.449463,851900
2023-01-25,146.479996,149.119995,143.220001,149.110001,147.266708,1074000
2023-01-26,150.240005,150.990005,147.389999,147.619995,145.795120,642100
2023-01-27,147.460007,147.639999,144.199997,147.440002,145.617355,1199600
2023-01-30,147.679993,152.009995,147.679993,149.880005,148.027191,961500
2023-01-31,151.179993,152.850006,150.240005,152.279999,150.397522,1841600
2023-02-01,151.940002,157.729996,150.149994,156.839996,154.901154,1010500
2023-02-02,157.000000,158.220001,155.169998,155.240005,153.320938,737000
2023-02-03,153.279999,155.720001,151.800003,152.169998,150.288879,580700
2023-02-06,151.000000,151.740005,150.160004,151.669998,149.795059,827200
2023-02-07,151.330002,151.679993,148.270004,151.470001,149.597534,924800
2023-02-08,149.320007,151.100006,147.679993,148.820007,146.980301,1026000
2023-02-09,150.509995,152.330002,148.720001,151.910004,150.032104,1025600
2023-02-10,151.789993,155.009995,151.139999,151.800003,149.923462,1115200
2023-02-13,149.880005,152.210007,148.820007,152.190002,150.308640,695400
2023-02-14,151.919998,153.139999,150.070007,150.759995,148.896301,954500
2023-02-15,150.229996,151.660004,150.229996,151.289993,149.419754,1094200
2023-02-16,150.160004,152.080002,148.550003,150.190002,148.333359,1369300
2023-02-17,150.660004,151.300003,147.869995,149.990005,148.135834,1279600
2023-02-21,147.779999,148.350006,144.029999,144.190002,142.407532,1270000
2023-02-22,143.949997,144.759995,142.250000,143.619995,141.844574,1785900
2023-02-23,143.399994,143.979996,140.139999,142.009995,140.254471,1597600
2023-02-24,140.279999,140.759995,137.929993,138.850006,137.133545,2080300
2023-02-27,139.139999,141.289993,138.440002,140.630005,138.891541,2467500
2023-02-28,145.000000,149.169998,144.089996,144.960007,143.168015,2934300
2023-03-01,143.300003,143.960007,137.000000,138.820007,137.103928,2601600
2023-03-02,138.179993,139.639999,137.119995,139.210007,137.489105,1581600
2023-03-03,139.660004,140.259995,137.369995,138.479996,136.768112,1907500
2023-03-06,139.039993,139.229996,135.110001,135.130005,133.459534,1607300
2023-03-07,135.309998,135.429993,133.500000,133.690002,132.037338,1085600
2023-03-08,133.369995,133.539993,130.940002,132.210007,130.575638,1446600
2023-03-09,132.779999,133.690002,129.750000,129.830002,128.225052,1329700
2023-03-10,129.119995,130.539993,127.480003,128.039993,126.457169,1419000
2023-03-13,126.260002,127.570000,124.099998,124.360001,122.822670,2016900
2023-03-14,125.209999,126.139999,121.050003,121.699997,120.195549,2150700
2023-03-15,119.940002,122.750000,119.900002,121.769997,120.264687,1843500
2023-03-16,120.620003,122.870003,119.900002,122.029999,120.521469,1911500
2023-03-17,122.010002,122.010002,117.889999,119.400002,117.923988,4335100
2023-03-20,119.320000,120.750000,117.680000,118.680000,117.212883,1791700
2023-03-21,119.910004,120.820000,119.139999,119.790001,118.309166,1290000
2023-03-22,119.739998,119.919998,113.570000,113.599998,112.195679,2061100
2023-03-23,113.800003,114.220001,110.300003,111.139999,109.766090,2062700
2023-03-24,110.940002,111.199997,109.050003,110.830002,109.459930,2009800
2023-03-27,111.949997,115.790001,111.949997,114.739998,113.321587,1731600
2023-03-28,114.629997,116.650002,114.629997,115.739998,114.309227,1048000
2023-03-29,116.320000,117.570000,114.760002,117.550003,116.096855,1371500
2023-03-30,119.040001,119.589996,118.120003,118.610001,117.143753,1368700
2023-03-31,119.900002,121.739998,119.650002,121.610001,120.106667,1029200
2023-04-03,121.879997,123.360001,121.480003,122.690002,121.173317,1476200
2023-04-04,122.699997,123.239998,119.239998,121.339996,119.839996,900600
2023-04-05,121.000000,121.559998,119.580002,120.209999,118.723969,896500
2023-04-06,120.080002,121.000000,119.769997,120.690002,119.198036,1029800
2023-04-10,120.089996,121.540001,119.930000,120.389999,118.901749,918700
2023-04-11,120.989998,123.260002,120.510002,122.180000,120.669617,1183200
2023-04-12,123.099998,123.379997,120.239998,121.339996,119.839996,1056300
2023-04-13,119.260002,124.160004,119.150002,123.250000,123.250000,1538200
2023-04-14,123.879997,124.839996,122.449997,123.599998,123.599998,843800
2023-04-17,123.980003,127.000000,123.769997,126.870003,126.870003,1436000
2023-04-18,127.489998,128.690002,126.610001,126.650002,126.650002,1135500
2023-04-19,126.470001,128.679993,126.220001,128.110001,128.110001,1931700
2023-04-20,127.830002,129.220001,127.500000,128.369995,128.369995,1139600
2023-04-21,129.380005,129.899994,127.870003,128.210007,128.210007,1142200
2023-04-24,127.730003,128.000000,125.910004,126.830002,126.830002,816200
2023-04-25,126.919998,126.919998,123.750000,123.779999,123.779999,933900
2023-04-26,122.900002,124.410004,121.709999,122.330002,122.330002,1170700
2023-04-27,121.800003,125.070000,121.800003,124.900002,124.900002,833900
2023-04-28,124.900002,126.099998,124.290001,125.529999,125.529999,675100
2023-05-01,125.589996,126.510002,125.190002,125.470001,125.470001,652500
2023-05-02,125.779999,125.779999,121.680000,124.120003,124.120003,858300
2023-05-03,124.489998,126.279999,123.790001,123.800003,123.800003,1056800
2023-05-04,123.339996,123.680000,120.220001,120.239998,120.239998,1142800
2023-05-05,122.029999,123.959999,121.970001,123.769997,123.769997,750200
2023-05-08,123.949997,125.910004,122.849998,125.750000,125.750000,868500
2023-05-09,125.400002,126.580002,124.050003,125.519997,125.519997,754400
2023-05-10,127.309998,127.309998,124.599998,125.800003,125.800003,751000
2023-05-11,125.019997,125.419998,123.309998,124.169998,124.169998,676300
2023-05-12,124.709999,124.709999,121.620003,122.860001,122.860001,755200
2023-05-15,122.730003,122.730003,120.500000,121.949997,121.949997,970700
2023-05-16,120.419998,120.779999,117.320000,117.339996,117.339996,1015800
2023-05-17,117.650002,122.730003,117.650002,122.099998,122.099998,1190600
2023-05-18,121.260002,122.110001,119.290001,121.480003,121.480003,737700
2023-05-19,120.610001,121.230003,117.089996,117.410004,117.410004,962800
2023-05-22,118.230003,119.870003,117.699997,119.440002,119.440002,1117300
2023-05-23,117.610001,118.989998,115.769997,116.779999,116.779999,1390500
2023-05-24,117.510002,117.510002,114.959999,115.230003,115.230003,866400
2023-05-25,114.570000,114.570000,111.349998,111.620003,111.620003,1301300
2023-05-26,110.919998,112.199997,109.760002,112.150002,112.150002,1443000
2023-05-30,112.339996,112.570000,110.250000,112.199997,112.199997,2229400
